# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from turbulence
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak   frequency f_t, redshifted to today, in units of Hz
# Column 2: Log10 of the Hubble frequency h_*, redshifted to today, in units of Hz
# Column 3: Log10 of the peak-integrated sensitivity for LISA
# Column 4: Log10 of the peak-integrated sensitivity for DECIGO
# Column 5: Log10 of the peak-integrated sensitivity for BBO
#

 -7.900000	 -3.500000	 -8.205897	 -8.502422	 -8.840622
 -7.900000	 -3.400000	 -8.304043	 -8.601989	 -8.940198
 -7.900000	 -3.300000	 -8.401743	 -8.701445	 -9.039667
 -7.900000	 -3.200000	 -8.498897	 -8.800764	 -9.139000
 -7.900000	 -3.100000	 -8.595388	 -8.899912	 -9.238167
 -7.900000	 -3.000000	 -8.691077	 -8.998847	 -9.337126
 -7.900000	 -2.900000	 -8.785806	 -9.097520	 -9.435829
 -7.900000	 -2.800000	 -8.879392	 -9.195870	 -9.534215
 -7.900000	 -2.700000	 -8.971631	 -9.293823	 -9.632214
 -7.900000	 -2.600000	 -9.062296	 -9.391293	 -9.729742
 -7.900000	 -2.500000	 -9.151142	 -9.488181	 -9.826701
 -7.900000	 -2.400000	 -9.237903	 -9.584371	 -9.922980
 -7.900000	 -2.300000	 -9.322302	 -9.679736	-10.018455
 -7.900000	 -2.200000	 -9.404054	 -9.774138	-10.112993
 -7.900000	 -2.100000	 -9.482868	 -9.867434	-10.206456
 -7.900000	 -2.000000	 -9.558458	 -9.959481	-10.298707
 -7.900000	 -1.900000	 -9.630544	-10.050145	-10.389619
 -7.900000	 -1.800000	 -9.698864	-10.139311	-10.479084
 -7.900000	 -1.700000	 -9.763176	-10.226887	-10.567019
 -7.900000	 -1.600000	 -9.823270	-10.312815	-10.653377
 -7.900000	 -1.500000	 -9.878974	-10.397070	-10.738140
 -7.900000	 -1.400000	 -9.930166	-10.479653	-10.821322
 -7.900000	 -1.300000	 -9.976780	-10.560592	-10.902961
 -7.900000	 -1.200000	-10.018815	-10.639919	-10.983104
 -7.900000	 -1.100000	-10.056339	-10.717670	-11.061799
 -7.900000	 -1.000000	-10.089490	-10.793864	-11.139081
 -7.900000	 -0.900000	-10.118474	-10.868500	-11.214967
 -7.900000	 -0.800000	-10.143552	-10.941545	-11.289443
 -7.900000	 -0.700000	-10.165035	-11.012936	-11.362466
 -7.900000	 -0.600000	-10.183262	-11.082573	-11.433961
 -7.900000	 -0.500000	-10.198588	-11.150324	-11.503818
 -7.900000	 -0.400000	-10.211370	-11.216026	-11.571898
 -7.900000	 -0.300000	-10.221949	-11.279486	-11.638030
 -7.900000	 -0.200000	-10.230649	-11.340489	-11.702019
 -7.900000	 -0.100000	-10.237762	-11.398806	-11.763647
 -7.900000	  0.000000	-10.243547	-11.454200	-11.822681
 -7.900000	  0.100000	-10.248234	-11.506437	-11.878880
 -7.900000	  0.200000	-10.252017	-11.555302	-11.932005
 -7.900000	  0.300000	-10.255061	-11.600608	-11.981830
 -7.900000	  0.400000	-10.257504	-11.642214	-12.028157
 -7.900000	  0.500000	-10.259462	-11.680034	-12.070828
 -7.900000	  0.600000	-10.261027	-11.714045	-12.109738
 -7.900000	  0.700000	-10.262278	-11.744299	-12.144844
 -7.900000	  0.800000	-10.263275	-11.770912	-12.176174
 -7.900000	  0.900000	-10.264071	-11.794067	-12.203824
 -7.900000	  1.000000	-10.264704	-11.813999	-12.227958
 -7.900000	  1.100000	-10.265208	-11.830983	-12.248796
 -7.900000	  1.200000	-10.265610	-11.845318	-12.266603
 -7.900000	  1.300000	-10.265929	-11.857312	-12.281672
 -7.900000	  1.400000	-10.266183	-11.867267	-12.294309
 -7.900000	  1.500000	-10.266384	-11.875472	-12.304820
 -7.900000	  1.600000	-10.266545	-11.882194	-12.313500
 -7.900000	  1.700000	-10.266672	-11.887671	-12.320621
 -7.900000	  1.800000	-10.266774	-11.892113	-12.326431
 -7.900000	  1.900000	-10.266854	-11.895703	-12.331149
 -7.900000	  2.000000	-10.266918	-11.898595	-12.334965
 -7.800000	 -8.000000	 -3.779958	 -4.070776	 -4.408940
 -7.800000	 -7.900000	 -3.879958	 -4.170776	 -4.508940
 -7.800000	 -7.800000	 -3.979958	 -4.270776	 -4.608940
 -7.800000	 -7.700000	 -4.079958	 -4.370776	 -4.708940
 -7.800000	 -7.600000	 -4.179957	 -4.470776	 -4.808940
 -7.800000	 -7.500000	 -4.279957	 -4.570776	 -4.908940
 -7.800000	 -7.400000	 -4.379957	 -4.670776	 -5.008940
 -7.800000	 -7.300000	 -4.479957	 -4.770776	 -5.108939
 -7.800000	 -7.200000	 -4.579957	 -4.870776	 -5.208939
 -7.800000	 -7.100000	 -4.679956	 -4.970776	 -5.308939
 -7.800000	 -7.000000	 -4.779956	 -5.070776	 -5.408939
 -7.800000	 -6.900000	 -4.879955	 -5.170775	 -5.508939
 -7.800000	 -6.800000	 -4.979954	 -5.270775	 -5.608939
 -7.800000	 -6.700000	 -5.079953	 -5.370775	 -5.708939
 -7.800000	 -6.600000	 -5.179952	 -5.470775	 -5.808938
 -7.800000	 -6.500000	 -5.279950	 -5.570774	 -5.908938
 -7.800000	 -6.400000	 -5.379949	 -5.670774	 -6.008938
 -7.800000	 -6.300000	 -5.479946	 -5.770773	 -6.108937
 -7.800000	 -6.200000	 -5.579943	 -5.870773	 -6.208936
 -7.800000	 -6.100000	 -5.679939	 -5.970772	 -6.308936
 -7.800000	 -6.000000	 -5.779934	 -6.070771	 -6.408934
 -7.800000	 -5.900000	 -5.879928	 -6.170769	 -6.508933
 -7.800000	 -5.800000	 -5.979920	 -6.270768	 -6.608931
 -7.800000	 -5.700000	 -6.079910	 -6.370765	 -6.708929
 -7.800000	 -5.600000	 -6.179898	 -6.470763	 -6.808927
 -7.800000	 -5.500000	 -6.279882	 -6.570759	 -6.908923
 -7.800000	 -5.400000	 -6.379862	 -6.670755	 -7.008919
 -7.800000	 -5.300000	 -6.479837	 -6.770749	 -7.108913
